primary_key,id,t,sensor3
7563,151,12,-0.70162253
7564,151,13,-0.68284107
7565,151,14,-0.66502276
7566,151,15,-0.64672288
7567,151,16,-0.63372033
7568,151,17,-0.62890457
7569,151,18,-0.62890457
7570,151,19,-0.63853609
7571,151,20,-0.64383343
7572,151,21,-0.64527815
7573,151,22,-0.63853609
7574,151,23,-0.60964154
7575,151,24,-0.57593123
7576,151,25,-0.55666819
7577,151,26,-0.55666819
7578,151,27,-0.57111547
7579,151,28,-0.58556274
7580,151,29,-0.58556274
7581,151,30,-0.55666819
7582,151,31,-0.51814212
7583,151,32,-0.48924757
7584,151,33,-0.47961605
7585,151,34,-0.47961605
7586,151,35,-0.49887909
7587,151,36,-0.52295788
7588,151,37,-0.53740516
7589,151,38,-0.54703667
7590,151,39,-0.54222092
7591,151,40,-0.54222092
7592,151,41,-0.54703667
7593,151,42,-0.56629971
7594,151,43,-0.59519426
7595,151,44,-0.61927306
7596,151,45,-0.62408882
7597,151,46,-0.61927306
7598,151,47,-0.58556274
7599,151,48,-0.5325894
7600,151,49,-0.46998453
7601,152,0,-0.78153606
7602,152,1,-0.7856294
7603,152,2,-0.78212082
7604,152,3,-0.76984078
7605,152,4,-0.74645023
7606,152,5,-0.72890732
7607,152,6,-0.72305968
7608,152,7,-0.72305968
7609,152,8,-0.72305968
7610,152,9,-0.72890732
7611,152,10,-0.72890732
7612,152,11,-0.72305968
7613,152,12,-0.68212622
7614,152,13,-0.58271638
7615,152,14,-0.4131349
7616,152,15,-0.19677232
7617,152,16,-0.033038473
7618,152,17,0.013742626
7619,152,18,0.0078949888
7620,152,19,-0.091514846
7621,152,20,-0.27863924
7622,152,21,-0.40143963
7623,152,22,-0.43652545
7624,152,23,-0.44237309
7625,152,24,-0.44822073
7626,152,25,-0.459916
7627,152,26,-0.51254474
7628,152,27,-0.61195457
7629,152,28,-0.72890732
7630,152,29,-0.83416479
7631,152,30,-0.89731927
7632,152,31,-0.92246412
7633,152,32,-0.92714223
7634,152,33,-0.92246412
7635,152,34,-0.89381069
7636,152,35,-0.84001243
7637,152,36,-0.77568842
7638,152,37,-0.71136441
7639,152,38,-0.65288803
7640,152,39,-0.61780221
7641,152,40,-0.6002593
7642,152,41,-0.58856402
7643,152,42,-0.57686875
7644,152,43,-0.54178292
7645,152,44,-0.46576364
7646,152,45,-0.35465853
7647,152,46,-0.22016287
7648,152,47,-0.068124297
7649,152,48,0.12484774
7650,152,49,0.35875323
7651,153,0,-0.63923258
7652,153,1,-0.62906503
7653,153,2,-0.61971089
7654,153,3,-0.59368197
7655,153,4,-0.55748549
7656,153,5,-0.55748549
7657,153,6,-0.57782059
7658,153,7,-0.58758144
7659,153,8,-0.56968655
7660,153,9,-0.58758144
7661,153,10,-0.59978249
7662,153,11,-0.60588302
7663,153,12,-0.60344281
7664,153,13,-0.57375357
7665,153,14,-0.52494934
7666,153,15,-0.51274828
7667,153,16,-0.53308338
7668,153,17,-0.60303611
7669,153,18,-0.68112288
7670,153,19,-0.70877861
7671,153,20,-0.71325233
7672,153,21,-0.69779766
7673,153,22,-0.6005959
7674,153,23,-0.50054722
7675,153,24,-0.47614511
7676,153,25,-0.48834617
7677,153,26,-0.55341847
7678,153,27,-0.57782059
7679,153,28,-0.59246186
7680,153,29,-0.6005959
7681,153,30,-0.54528444
7682,153,31,-0.43140789
7683,153,32,-0.45581001
7684,153,33,-0.46394405
7685,153,34,-0.46394405
7686,153,35,-0.43140789
7687,153,36,-0.37853664
7688,153,37,-0.28092818
7689,153,38,-0.22398991
7690,153,39,-0.30939732
7691,153,40,-0.41513982
7692,153,41,-0.47207809
7693,153,42,-0.47207809
7694,153,43,-0.49241318
7695,153,44,-0.52088232
7696,153,45,-0.5371504
7697,153,46,-0.51274828
7698,153,47,-0.50461424
7699,153,48,-0.4964802
7700,153,49,-0.4964802
7701,154,0,-0.62696864
7702,154,1,-0.60450211
7703,154,2,-0.57178769
7704,154,3,-0.54577381
7705,154,4,-0.52646048
7706,154,5,-0.52606633
7707,154,6,-0.53473762
7708,154,7,-0.56351055
7709,154,8,-0.59267762
7710,154,9,-0.61277925
7711,154,10,-0.62066225
7712,154,11,-0.61829735
7713,154,12,-0.59386007
7714,154,13,-0.53276687
7715,154,14,-0.47482688
7716,154,15,-0.45906089
7717,154,16,-0.46694388
7718,154,17,-0.49453436
7719,154,18,-0.54143817
7720,154,19,-0.58479463
7721,154,20,-0.6179032
7722,154,21,-0.64234048
7723,154,22,-0.65968306
7724,154,23,-0.66796021
7725,154,24,-0.66835435
7726,154,25,-0.66047136
7727,154,26,-0.63642823
7728,154,27,-0.6179032
7729,154,28,-0.6139617
7730,154,29,-0.61672075
7731,154,30,-0.62893939
7732,154,31,-0.63445748
7733,154,32,-0.63012184
7734,154,33,-0.59110102
7735,154,34,-0.52212483
7736,154,35,-0.47876837
7737,154,36,-0.46694388
7738,154,37,-0.47876837
7739,154,38,-0.48665136
7740,154,39,-0.47088538
7741,154,40,-0.46694388
7742,154,41,-0.50635885
7743,154,42,-0.53434347
7744,154,43,-0.58637123
7745,154,44,-0.6155383
7746,154,45,-0.6202681
7747,154,46,-0.6163266
7748,154,47,-0.61475
7749,154,48,-0.63445748
7750,154,49,-0.64707027
7751,155,0,-0.68996928
7752,155,1,-0.68435126
7753,155,2,-0.67873323
7754,155,3,-0.66749718
7755,155,4,-0.6506431
7756,155,5,-0.63378902
7757,155,6,-0.61693494
7758,155,7,-0.60569888
7759,155,8,-0.5888448
7760,155,9,-0.57199072
7761,155,10,-0.54390059
7762,155,11,-0.5045744
7763,155,12,-0.44277611
7764,155,13,-0.37535979
7765,155,14,-0.31356149
7766,155,15,-0.2517632
7767,155,16,-0.20681899
7768,155,17,-0.17872885
7769,155,18,-0.1674928
7770,155,19,-0.1674928
7771,155,20,-0.18434688
7772,155,21,-0.2517632
7773,155,22,-0.35850571
7774,155,23,-0.46524821
7775,155,24,-0.56075467
7776,155,25,-0.62255296
7777,155,26,-0.64502507
7778,155,27,-0.6506431
7779,155,28,-0.6506431
7780,155,29,-0.63940704
7781,155,30,-0.62255296
7782,155,31,-0.60569888
7783,155,32,-0.58322678
7784,155,33,-0.56075467
7785,155,34,-0.53266453
7786,155,35,-0.5045744
7787,155,36,-0.47648427
7788,155,37,-0.45963019
7789,155,38,-0.44277611
7790,155,39,-0.43154005
7791,155,40,-0.42592203
7792,155,41,-0.42592203
7793,155,42,-0.43154005
7794,155,43,-0.43154005
7795,155,44,-0.40344992
7796,155,45,-0.34165163
7797,155,46,-0.25738123
7798,155,47,-0.17311083
7799,155,48,-0.13378464
7800,155,49,-0.11131253
7801,156,0,-0.72120625
7802,156,1,-0.71476295
7803,156,2,-0.70796169
7804,156,3,-0.70151839
7805,156,4,-0.69471712
7806,156,5,-0.68612606
7807,156,6,-0.67538722
7808,156,7,-0.66071081
7809,156,8,-0.64209683
7810,156,9,-0.61882935
7811,156,10,-0.59448799
7812,156,11,-0.57587401
7813,156,12,-0.56728294
7814,156,13,-0.56620906
7815,156,14,-0.56835682
7816,156,15,-0.58160139
7817,156,16,-0.60307906
7818,156,17,-0.62491469
7819,156,18,-0.64138091
7820,156,19,-0.64997198
7821,156,20,-0.65176178
7822,156,21,-0.65140382
7823,156,22,-0.64746625
7824,156,23,-0.6395911
7825,156,24,-0.63064207
7826,156,25,-0.62348285
7827,156,26,-0.61882935
7828,156,27,-0.61668158
7829,156,28,-0.6156077
7830,156,29,-0.61524974
7831,156,30,-0.61453382
7832,156,31,-0.61345993
7833,156,32,-0.61131217
7834,156,33,-0.60701663
7835,156,34,-0.60128925
7836,156,35,-0.59556187
7837,156,36,-0.58947653
7838,156,37,-0.58088547
7839,156,38,-0.56871479
7840,156,39,-0.55403838
7841,156,40,-0.53327663
7842,156,41,-0.50965119
7843,156,42,-0.48638371
7844,156,43,-0.45166148
7845,156,44,-0.41228575
7846,156,45,-0.38364885
7847,156,46,-0.3693304
7848,156,47,-0.35501195
7849,156,48,-0.34069351
7850,156,49,-0.31205661
7851,157,0,-1.24553
7852,157,1,-1.2383641
7853,157,2,-1.2207249
7854,157,3,-1.1997783
7855,157,4,-1.1871002
7856,157,5,-1.1893051
7857,157,6,-1.19151
7858,157,7,-1.1865489
7859,157,8,-1.1837928
7860,157,9,-1.1887538
7861,157,10,-1.1909587
7862,157,11,-1.1871002
7863,157,12,-1.1771781
7864,157,13,-1.1689098
7865,157,14,-1.1595389
7866,157,15,-1.1463095
7867,157,16,-1.1347338
7868,157,17,-1.1242605
7869,157,18,-1.1121336
7870,157,19,-1.1066214
7871,157,20,-1.1088263
7872,157,21,-1.120402
7873,157,22,-1.1259142
7874,157,23,-1.1237093
7875,157,24,-1.115441
7876,157,25,-1.1088263
7877,157,26,-1.1022116
7878,157,27,-1.0911871
7879,157,28,-1.0729966
7880,157,29,-1.0437817
7881,157,30,-1.0107083
7882,157,31,-0.98535192
7883,157,32,-0.9715713
7884,157,33,-0.96550783
7885,157,34,-0.96220048
7886,157,35,-0.95944436
7887,157,36,-0.95558578
7888,157,37,-0.95503456
7889,157,38,-0.92361475
7890,157,39,-0.84864819
7891,157,40,-0.79132082
7892,157,41,-0.7841549
7893,157,42,-0.80399899
7894,157,43,-0.80896001
7895,157,44,-0.80951123
7896,157,45,-0.80014041
7897,157,46,-0.7797451
7898,157,47,-0.75769611
7899,157,48,-0.73123732
7900,157,49,-0.6816271
7901,158,0,-0.32324909
7902,158,1,-0.22137863
7903,158,2,-0.15655197
7904,158,3,-0.073203413
7905,158,4,-0.022268182
7906,158,5,-0.022268182
7907,158,6,-0.017637707
7908,158,7,-0.0083767559
7909,158,8,-0.0083767559
7910,158,9,-0.026898658
7911,158,10,-0.068572938
7912,158,11,-0.11950817
7913,158,12,-0.1333996
7914,158,13,-0.1333996
7915,158,14,-0.11950817
7916,158,15,-0.077833889
7917,158,16,-0.017637707
7918,158,17,0.010145146
7919,158,18,0.010145146
7920,158,19,-0.0083767559
7921,158,20,-0.04542056
7922,158,21,-0.091725315
7923,158,22,-0.14729102
7924,158,23,-0.21211768
7925,158,24,-0.25842243
7926,158,25,-0.29546624
7927,158,26,-0.33714052
7928,158,27,-0.38344527
7929,158,28,-0.42511955
7930,158,29,-0.48068526
7931,158,30,-0.55477287
7932,158,31,-0.59181667
7933,158,32,-0.61496905
7934,158,33,-0.63812143
7935,158,34,-0.64460409
7936,158,35,-0.6427519
7937,158,36,-0.653402
7938,158,37,-0.65201285
7939,158,38,-0.6621999
7940,158,39,-0.65664333
7941,158,40,-0.56403382
7942,158,41,-0.50383764
7943,158,42,-0.44827193
7944,158,43,-0.39270623
7945,158,44,-0.33251004
7946,158,45,-0.29083576
7947,158,46,-0.2074872
7948,158,47,-0.068572938
7949,158,48,0.056449902
7950,158,49,0.15368989
7951,159,0,-0.54883595
7952,159,1,-0.54883595
7953,159,2,-0.55810111
7954,159,3,-0.55810111
7955,159,4,-0.54420337
7956,159,5,-0.53493821
7957,159,6,-0.53493821
7958,159,7,-0.55346853
7959,159,8,-0.58126401
7960,159,9,-0.6044269
7961,159,10,-0.61044925
7962,159,11,-0.61508183
7963,159,12,-0.62573677
7964,159,13,-0.65028943
7965,159,14,-0.68410726
7966,159,15,-0.70958645
7967,159,16,-0.71746183
7968,159,17,-0.71699858
7969,159,18,-0.71004971
7970,159,19,-0.70912319
7971,159,20,-0.71514554
7972,159,21,-0.7211679
7973,159,22,-0.71977812
7974,159,23,-0.70634364
7975,159,24,-0.67437885
7976,159,25,-0.63314889
7977,159,26,-0.59979432
7978,159,27,-0.58589658
7979,159,28,-0.58589658
7980,159,29,-0.59516174
7981,159,30,-0.62666328
7982,159,31,-0.6451936
7983,159,32,-0.64612011
7984,159,33,-0.63222238
7985,159,34,-0.6044269
7986,159,35,-0.59516174
7987,159,36,-0.59516174
7988,159,37,-0.59516174
7989,159,38,-0.58589658
7990,159,39,-0.58126401
7991,159,40,-0.55810111
7992,159,41,-0.52567306
7993,159,42,-0.45155179
7994,159,43,-0.37743052
7995,159,44,-0.32183957
7996,159,45,-0.26624862
7997,159,46,-0.21992283
7998,159,47,-0.1828622
7999,159,48,-0.13190382
8000,159,49,-0.04388482
8001,160,0,-0.91206481
8002,160,1,-0.94196172
8003,160,2,-0.97141897
8004,160,3,-0.98680708
8005,160,4,-0.99208301
8006,160,5,-0.99296233
8007,160,6,-0.99252267
8008,160,7,-0.99076402
8009,160,8,-0.98680708
8010,160,9,-0.98021217
8011,160,10,-0.96790168
8012,160,11,-0.95207391
8013,160,12,-0.94284104
8014,160,13,-0.94020308
8015,160,14,-0.93844444
8016,160,15,-0.93140987
8017,160,16,-0.91118549
8018,160,17,-0.88612485
8019,160,18,-0.87733164
8020,160,19,-0.87821096
8021,160,20,-0.88700417
8022,160,21,-0.89535772
8023,160,22,-0.89711636
8024,160,23,-0.89755602
8025,160,24,-0.89755602
8026,160,25,-0.89623704
8027,160,26,-0.89052145
8028,160,27,-0.87645232
8029,160,28,-0.85534862
8030,160,29,-0.82852933
8031,160,30,-0.79467548
8032,160,31,-0.75642503
8033,160,32,-0.71685559
8034,160,33,-0.6812431
8035,160,34,-0.65398415
8036,160,35,-0.63683739
8037,160,36,-0.62540622
8038,160,37,-0.61089743
8039,160,38,-0.58979373
8040,160,39,-0.55813818
8041,160,40,-0.50977554
8042,160,41,-0.46141289
8043,160,42,-0.44822308
8044,160,43,-0.45701629
8045,160,44,-0.4702061
8046,160,45,-0.47899931
8047,160,46,-0.48339591
8048,160,47,-0.4702061
8049,160,48,-0.43942987
8050,160,49,-0.39546383
8051,161,0,-0.62973555
8052,161,1,-0.62219141
8053,161,2,-0.60997708
8054,161,3,-0.59345181
8055,161,4,-0.57225636
8056,161,5,-0.54567223
8057,161,6,-0.52052509
8058,161,7,-0.49537794
8059,161,8,-0.47382325
8060,161,9,-0.4630459
8061,161,10,-0.455861
8062,161,11,-0.455861
8063,161,12,-0.455861
8064,161,13,-0.45945345
8065,161,14,-0.46663835
8066,161,15,-0.47741569
8067,161,16,-0.49178549
8068,161,17,-0.50615529
8069,161,18,-0.51334019
8070,161,19,-0.51693264
8071,161,20,-0.52052509
8072,161,21,-0.52052509
8073,161,22,-0.52052509
8074,161,23,-0.51693264
8075,161,24,-0.50615529
8076,161,25,-0.49178549
8077,161,26,-0.47382325
8078,161,27,-0.4486761
8079,161,28,-0.41634405
8080,161,29,-0.38041956
8081,161,30,-0.33371772
8082,161,31,-0.28701587
8083,161,32,-0.23672158
8084,161,33,-0.19361219
8085,161,34,-0.16128014
8086,161,35,-0.13972545
8087,161,36,-0.1289481
8088,161,37,-0.12535565
8089,161,38,-0.12535565
8090,161,39,-0.12535565
8091,161,40,-0.1289481
8092,161,41,-0.13972545
8093,161,42,-0.15409524
8094,161,43,-0.16487259
8095,161,44,-0.16846504
8096,161,45,-0.16487259
8097,161,46,-0.136133
8098,161,47,-0.021174614
8099,161,48,0.11893091
8100,161,49,0.15485541
8101,162,0,-0.5388306
8102,162,1,-0.53413707
8103,162,2,-0.52005647
8104,162,3,-0.50128234
8105,162,4,-0.47312115
8106,162,5,-0.44026642
8107,162,6,-0.40741169
8108,162,7,-0.37455696
8109,162,8,-0.34170224
8110,162,9,-0.31354104
8111,162,10,-0.28537985
8112,162,11,-0.26191218
8113,162,12,-0.25252512
8114,162,13,-0.24783158
8115,162,14,-0.24783158
8116,162,15,-0.25252512
8117,162,16,-0.26191218
8118,162,17,-0.28537985
8119,162,18,-0.32292811
8120,162,19,-0.3651699
8121,162,20,-0.40741169
8122,162,21,-0.44965348
8123,162,22,-0.48250821
8124,162,23,-0.50597587
8125,162,24,-0.52475
8126,162,25,-0.52944354
8127,162,26,-0.53413707
8128,162,27,-0.53413707
8129,162,28,-0.52944354
8130,162,29,-0.52475
8131,162,30,-0.51536294
8132,162,31,-0.50128234
8133,162,32,-0.49189528
8134,162,33,-0.47781468
8135,162,34,-0.46373408
8136,162,35,-0.45434702
8137,162,36,-0.43557289
8138,162,37,-0.41679876
8139,162,38,-0.38863756
8140,162,39,-0.3510893
8141,162,40,-0.29007338
8142,162,41,-0.20089626
8143,162,42,-0.083557947
8144,162,43,0.033780366
8145,162,44,0.12765102
8146,162,45,0.17458634
8147,162,46,0.18866694
8148,162,47,0.17927987
8149,162,48,0.10418335
8150,162,49,0.015006236
8151,163,0,-0.60936854
8152,163,1,-0.62264216
8153,163,2,-0.64008748
8154,163,3,-0.65715356
8155,163,4,-0.67270266
8156,163,5,-0.6878725
8157,163,6,-0.70418009
8158,163,7,-0.72086692
8159,163,8,-0.73376129
8160,163,9,-0.74020848
8161,163,10,-0.74134621
8162,163,11,-0.74058772
8163,163,12,-0.73527828
8164,163,13,-0.71972918
8165,163,14,-0.68863099
8166,163,15,-0.6435007
8167,163,16,-0.59381945
8168,163,17,-0.55361935
8169,163,18,-0.53010609
8170,163,19,-0.52138343
8171,163,20,-0.52024569
8172,163,21,-0.52290041
8173,163,22,-0.53503629
8174,163,23,-0.55854955
8175,163,24,-0.58737226
8176,163,25,-0.613161
8177,163,26,-0.63022708
8178,163,27,-0.63819125
8179,163,28,-0.64046673
8180,163,29,-0.64084598
8181,163,30,-0.6385705
8182,163,31,-0.63098557
8183,163,32,-0.61240251
8184,163,33,-0.58168357
8185,163,34,-0.54110423
8186,163,35,-0.49369846
8187,163,36,-0.44363796
8188,163,37,-0.3905435
8189,163,38,-0.33365657
8190,163,39,-0.26918472
8191,163,40,-0.20471287
8192,163,41,-0.14403348
8193,163,42,-0.10610886
8194,163,43,-0.094731473
8195,163,44,-0.098523935
8196,163,45,-0.14782594
8197,163,46,-0.19712794
8198,163,47,-0.20850533
8199,163,48,-0.2009204
8200,163,49,-0.11369378
8201,164,0,-0.76700055
8202,164,1,-0.74941915
8203,164,2,-0.73518659
8204,164,3,-0.72514007
8205,164,4,-0.7192796
8206,164,5,-0.71760519
8207,164,6,-0.71718658
8208,164,7,-0.71760519
8209,164,8,-0.71802379
8210,164,9,-0.72011681
8211,164,10,-0.72472147
8212,164,11,-0.73183775
8213,164,12,-0.74146566
8214,164,13,-0.75067497
8215,164,14,-0.75820985
8216,164,15,-0.7623959
8217,164,16,-0.76407032
8218,164,17,-0.76448892
8219,164,18,-0.76448892
8220,164,19,-0.7628145
8221,164,20,-0.75904706
8222,164,21,-0.75109357
8223,164,22,-0.73853543
8224,164,23,-0.72137263
8225,164,24,-0.70044239
8226,164,25,-0.67741912
8227,164,26,-0.65230284
8228,164,27,-0.62676794
8229,164,28,-0.60165165
8230,164,29,-0.57234932
8231,164,30,-0.54304698
8232,164,31,-0.51374465
8233,164,32,-0.48025626
8234,164,33,-0.44676788
8235,164,34,-0.41327949
8236,164,35,-0.37979111
8237,164,36,-0.34630272
8238,164,37,-0.31700039
8239,164,38,-0.2918841
8240,164,39,-0.27095386
8241,164,40,-0.25420967
8242,164,41,-0.23746547
8243,164,42,-0.22490733
8244,164,43,-0.21653523
8245,164,44,-0.20816314
8246,164,45,-0.19979104
8247,164,46,-0.1872329
8248,164,47,-0.16211661
8249,164,48,-0.09513984
8250,164,49,0.0053253136
8251,165,0,-0.52794909
8252,165,1,-0.5238179
8253,165,2,-0.51830964
8254,165,3,-0.51142432
8255,165,4,-0.50281767
8256,165,5,-0.49214542
8257,165,6,-0.48009611
8258,165,7,-0.46839107
8259,165,8,-0.45634176
8260,165,9,-0.44601378
8261,165,10,-0.43224314
8262,165,11,-0.41502984
8263,165,12,-0.4012592
8264,165,13,-0.38748856
8265,165,14,-0.38060324
8266,165,15,-0.37716058
8267,165,16,-0.37716058
8268,165,17,-0.37371792
8269,165,18,-0.37371792
8270,165,19,-0.3668326
8271,165,20,-0.35994728
8272,165,21,-0.34273398
8273,165,22,-0.31863536
8274,165,23,-0.29453674
8275,165,24,-0.27043812
8276,165,25,-0.24978216
8277,165,26,-0.23256886
8278,165,27,-0.21535556
8279,165,28,-0.1946996
8280,165,29,-0.17404364
8281,165,30,-0.14650236
8282,165,31,-0.12240374
8283,165,32,-0.10174778
8284,165,33,-0.084534477
8285,165,34,-0.077649157
8286,165,35,-0.074206497
8287,165,36,-0.074206497
8288,165,37,-0.077649157
8289,165,38,-0.091419797
8290,165,39,-0.11207576
8291,165,40,-0.12240374
8292,165,41,-0.11896108
8293,165,42,-0.084534477
8294,165,43,-0.053550537
8295,165,44,-0.050107877
8296,165,45,-0.070763837
8297,165,46,-0.12240374
8298,165,47,-0.16715832
8299,165,48,-0.18437162
8300,165,49,-0.18437162
8301,166,0,-0.79059788
8302,166,1,-0.79885233
8303,166,2,-0.8367257
8304,166,3,-0.90421799
8305,166,4,-0.96248471
8306,166,5,-1.0129825
8307,166,6,-1.0591104
8308,166,7,-1.1003826
8309,166,8,-1.1246604
8310,166,9,-1.1300015
8311,166,10,-1.1290304
8312,166,11,-1.1256315
8313,166,12,-1.1227182
8314,166,13,-1.1173771
8315,166,14,-1.1091226
8316,166,15,-1.1023248
8317,166,16,-1.0964982
8318,166,17,-1.0843593
8319,166,18,-1.0498848
8320,166,19,-1.016867
8321,166,20,-1.0144392
8322,166,21,-1.0304626
8323,166,22,-1.0348326
8324,166,23,-1.0202659
8325,166,24,-0.9780225
8326,166,25,-0.9294669
8327,166,26,-0.89499242
8328,166,27,-0.87120018
8329,166,28,-0.84983571
8330,166,29,-0.82847125
8331,166,30,-0.81633235
8332,166,31,-0.81390456
8333,166,32,-0.81536123
8334,166,33,-0.82264457
8335,166,34,-0.84352348
8336,166,35,-0.88382463
8337,166,36,-0.91490022
8338,166,37,-0.92315467
8339,166,38,-0.91441466
8340,166,39,-0.87654129
8341,166,40,-0.86343128
8342,166,41,-0.87605574
8343,166,42,-0.92266912
8344,166,43,-0.96734027
8345,166,44,-0.99161807
8346,166,45,-0.98627696
8347,166,46,-0.9051891
8348,166,47,-0.78282898
8349,166,48,-0.65221441
8350,166,49,-0.55850209
8351,167,0,-1.2609991
8352,167,1,-1.2844527
8353,167,2,-1.2993258
8354,167,3,-1.3136268
8355,167,4,-1.3227794
8356,167,5,-1.3244955
8357,167,6,-1.3239235
8358,167,7,-1.3199192
8359,167,8,-1.3107666
8360,167,9,-1.302186
8361,167,10,-1.2987537
8362,167,11,-1.2981817
8363,167,12,-1.2987537
8364,167,13,-1.3016139
8365,167,14,-1.3090504
8366,167,15,-1.3124827
8367,167,16,-1.3113386
8368,167,17,-1.302186
8369,167,18,-1.2798764
8370,167,19,-1.2421218
8371,167,20,-1.1923544
8372,167,21,-1.1545998
8373,167,22,-1.1397268
8374,167,23,-1.1328623
8375,167,24,-1.1219936
8376,167,25,-1.0985399
8377,167,26,-1.07051
8378,167,27,-1.0516327
8379,167,28,-1.0447682
8380,167,29,-1.0470564
8381,167,30,-1.069938
8382,167,31,-1.1088366
8383,167,32,-1.1300021
8384,167,33,-1.1219936
8385,167,34,-1.0905314
8386,167,35,-1.0510607
8387,167,36,-1.0361876
8388,167,37,-1.0459123
8389,167,38,-1.069938
8390,167,39,-1.1019722
8391,167,40,-1.1242817
8392,167,41,-1.1197054
8393,167,42,-1.0813788
8394,167,43,-0.99271265
8395,167,44,-0.87544458
8396,167,45,-0.74902387
8397,167,46,-0.64605678
8398,167,47,-0.59457323
8399,167,48,-0.59457323
8400,167,49,-0.61745481
8401,168,0,-0.49617743
8402,168,1,-0.49388025
8403,168,2,-0.4912549
8404,168,3,-0.49059856
8405,168,4,-0.49092673
8406,168,5,-0.49322391
8407,168,6,-0.49683376
8408,168,7,-0.49880278
8409,168,8,-0.49913095
8410,168,9,-0.49880278
8411,168,10,-0.49519292
8412,168,11,-0.48403518
8413,168,12,-0.46532957
8414,168,13,-0.4439986
8415,168,14,-0.42168312
8416,168,15,-0.40068032
8417,168,16,-0.38460006
8418,168,17,-0.37409866
8419,168,18,-0.36589444
8420,168,19,-0.35900289
8421,168,20,-0.35243952
8422,168,21,-0.34587615
8423,168,22,-0.33931277
8424,168,23,-0.33931277
8425,168,24,-0.33931277
8426,168,25,-0.34259446
8427,168,26,-0.35243952
8428,168,27,-0.36359726
8429,168,28,-0.37081697
8430,168,29,-0.37278598
8431,168,30,-0.37147331
8432,168,31,-0.36294092
8433,168,32,-0.34915783
8434,168,33,-0.33603108
8435,168,34,-0.32618602
8436,168,35,-0.32618602
8437,168,36,-0.3327494
8438,168,37,-0.34259446
8439,168,38,-0.35900289
8440,168,39,-0.35572121
8441,168,40,-0.34587615
8442,168,41,-0.31962265
8443,168,42,-0.2802424
8444,168,43,-0.23758046
8445,168,44,-0.19820021
8446,168,45,-0.17194671
8447,168,46,-0.16866503
8448,168,47,-0.16866503
8449,168,48,-0.17851009
8450,168,49,-0.2014819
8451,169,0,-0.78347398
8452,169,1,-0.68635989
8453,169,2,-0.58045357
8454,169,3,-0.5944412
8455,169,4,-0.79146691
8456,169,5,-0.91655625
8457,169,6,-0.9161566
8458,169,7,-0.87579231
8459,169,8,-0.86979761
8460,169,9,-0.85580999
8461,169,10,-0.76429095
8462,169,11,-0.63120867
8463,169,12,-0.59484085
8464,169,13,-0.61002741
8465,169,14,-0.68276307
8466,169,15,-0.71873125
8467,169,16,-0.7071415
8468,169,17,-0.67796731
8469,169,18,-0.67437049
8470,169,19,-0.68076484
8471,169,20,-0.67676837
8472,169,21,-0.65159064
8473,169,22,-0.63800266
8474,169,23,-0.64080019
8475,169,24,-0.65478782
8476,169,25,-0.65918393
8477,169,26,-0.65958357
8478,169,27,-0.6623811
8479,169,28,-0.66038287
8480,169,29,-0.63120867
8481,169,30,-0.61002741
8482,169,31,-0.59923696
8483,169,32,-0.57645711
8484,169,33,-0.56846418
8485,169,34,-0.57645711
8486,169,35,-0.5884465
8487,169,36,-0.61921928
8488,169,37,-0.64879312
8489,169,38,-0.57246064
8490,169,39,-0.44057731
8491,169,40,-0.44457378
8492,169,41,-0.48054196
8493,169,42,-0.43258438
8494,169,43,-0.42858792
8495,169,44,-0.45656317
8496,169,45,-0.4525667
8497,169,46,-0.42059499
8498,169,47,-0.41659852
8499,169,48,-0.44057731
8500,169,49,-0.50452074
8501,170,0,-0.28741738
8502,170,1,-0.26175214
8503,170,2,-0.37467921
8504,170,3,-0.55433591
8505,170,4,-0.66726298
8506,170,5,-0.69292823
8507,170,6,-0.68266213
8508,170,7,-0.68266213
8509,170,8,-0.70576085
8510,170,9,-0.72423982
8511,170,10,-0.71808017
8512,170,11,-0.68266213
8513,170,12,-0.65186384
8514,170,13,-0.64673079
8515,170,14,-0.65186384
8516,170,15,-0.66212994
8517,170,16,-0.69292823
8518,170,17,-0.73450592
8519,170,18,-0.74528532
8520,170,19,-0.73501923
8521,170,20,-0.7108939
8522,170,21,-0.68266213
8523,170,22,-0.63133164
8524,170,23,-0.57486811
8525,170,24,-0.52867067
8526,170,25,-0.51327152
8527,170,26,-0.50813847
8528,170,27,-0.47220713
8529,170,28,-0.37981226
8530,170,29,-0.32334872
8531,170,30,-0.32334872
8532,170,31,-0.39007835
8533,170,32,-0.46194104
8534,170,33,-0.53380372
8535,170,34,-0.57486811
8536,170,35,-0.59026725
8537,170,36,-0.58000116
8538,170,37,-0.56973506
8539,170,38,-0.53893677
8540,170,39,-0.52867067
8541,170,40,-0.60053335
8542,170,41,-0.64673079
8543,170,42,-0.64673079
8544,170,43,-0.66212994
8545,170,44,-0.68779518
8546,170,45,-0.65186384
8547,170,46,-0.48760628
8548,170,47,-0.32334872
8549,170,48,-0.2258208
8550,170,49,-0.16935726
8551,171,0,-0.7231198
8552,171,1,-0.81709616
8553,171,2,-0.87677116
8554,171,3,-0.90355442
8555,171,4,-0.92047017
8556,171,5,-0.93456662
8557,171,6,-0.94631367
8558,171,7,-0.95712095
8559,171,8,-0.95994024
8560,171,9,-0.95806072
8561,171,10,-0.94584379
8562,171,11,-0.9223497
8563,171,12,-0.90778336
