primary_key,id,t,sensor1,sensor2
4596,153,5,-1.176312,2.7106066
4597,153,6,-0.37095768,2.2149128
4598,153,7,-0.53592513,1.7225301
4599,153,8,-0.97993281,-0.0019831467
4600,153,9,-0.38443087,-0.3403435
4601,153,10,-1.2098341,-0.71339054
4602,153,11,-0.93768483,-1.2843718
4603,153,12,-0.23536222,-1.2241637
4604,153,13,-0.49876154,-1.2469887
4605,153,14,-0.56835778,0.52309523
4606,153,15,-0.73763461,0.49974095
4607,153,16,-1.5541581,0.50968029
4608,153,17,-0.63325805,0.51622536
4609,153,18,-0.87665236,0.64349956
4610,153,19,-0.13512364,0.69482767
4611,153,20,-1.0383583,0.66557208
4612,153,21,-0.83594799,0.51963109
4613,153,22,-0.036423476,0.22758747
4614,153,23,-0.012430868,-0.088661188
4615,153,24,-0.56508744,-0.78892183
4616,153,25,-0.67346236,-1.0454658
4617,153,26,2.1927236,1.833439
4618,153,27,1.3192829,1.6235984
4619,153,28,1.127042,1.5024774
4620,153,29,1.2297829,1.0283179
4621,154,0,-0.6227702,1.2796292
4622,154,1,-0.078290548,3.4604236
4623,154,2,-1.0464187,3.0549339
4624,154,3,-1.418165,2.8996981
4625,154,4,-0.49975597,2.4620588
4626,154,5,0.0077113149,2.3780831
4627,154,6,-1.228748,2.083599
4628,154,7,0.15531426,1.8665689
4629,154,8,-1.3102474,1.3780361
4630,154,9,-0.90794475,1.2719292
4631,154,10,-1.2657752,1.1535216
4632,154,11,-0.13696326,1.0875516
4633,154,12,-1.1355784,0.15497779
4634,154,13,-0.52450353,-0.081759756
4635,154,14,-0.4599586,1.4572054
4636,154,15,-1.7838532,1.3877424
4637,154,16,-0.82925924,1.2389228
4638,154,17,0.2781496,1.1214441
4639,154,18,-0.8201388,0.82762353
4640,154,19,-1.4311962,0.65185428
4641,154,20,-1.0384957,0.43826423
4642,154,21,-0.33734058,0.13785409
4643,154,22,-0.61247416,-0.21076819
4644,154,23,-0.21294948,-0.57137771
4645,154,24,-0.81556366,-0.90541469
4646,154,25,-0.86804578,-1.0946624
4647,154,26,-0.90403985,1.9083713
4648,154,27,-1.4536721,1.5576123
4649,154,28,-0.62330682,1.4478074
4650,154,29,-0.79928798,0.97580021
4651,155,0,-0.19602429,2.0528127
4652,155,1,-0.81084975,4.7868163
4653,155,2,-0.23442563,3.8993845
4654,155,3,-0.11856044,3.7362319
4655,155,4,-1.1105029,3.1462367
4656,155,5,-0.72326105,2.9237214
4657,155,6,-0.6610478,2.2229694
4658,155,7,-0.55575364,1.5832134
4659,155,8,0.08389623,-0.95780289
4660,155,9,-0.23194617,-0.96155559
4661,155,10,-0.70993106,-0.78982722
4662,155,11,-0.66127859,-0.88709298
4663,155,12,-1.2862694,-0.86723075
4664,155,13,-0.55650377,-0.86728474
4665,155,14,-0.38227432,-0.86592684
4666,155,15,-1.4100158,-0.90931999
4667,155,16,-0.85681143,-0.80479347
4668,155,17,-1.0750458,-0.73167147
4669,155,18,-0.97104375,-0.3879065
4670,155,19,-1.330181,-0.27650409
4671,155,20,-1.3367629,0.36531636
4672,155,21,-0.41649115,0.49098874
4673,155,22,-0.91548666,0.5441463
4674,155,23,-0.73528821,0.48729592
4675,155,24,-1.7915701,-0.30024183
4676,155,25,2.4512294,-0.67914501
4677,155,26,2.3491402,1.5671915
4678,155,27,1.4109733,1.423792
4679,155,28,1.9321248,1.3818673
4680,155,29,1.463721,0.67818326
4681,156,0,-1.9879361,1.3116912
4682,156,1,-2.5233315,3.7071527
4683,156,2,-1.909716,3.2890743
4684,156,3,-1.9828664,3.1120686
4685,156,4,-2.0804062,2.6477891
4686,156,5,-2.1440556,2.53808
4687,156,6,-2.3321208,2.1559032
4688,156,7,-1.6661494,1.8481254
4689,156,8,-1.366662,0.76038194
4690,156,9,-1.276922,0.63995103
4691,156,10,-1.7252036,0.29629501
4692,156,11,-1.9447202,-0.48132597
4693,156,12,-1.7230286,-1.1322703
4694,156,13,-1.3449408,-0.92426872
4695,156,14,-1.8640086,1.0890692
4696,156,15,-2.4264887,1.1143537
4697,156,16,-2.1777433,1.0428622
4698,156,17,-2.3518306,1.0158497
4699,156,18,-2.2694703,0.97225606
4700,156,19,-0.31898159,0.883964
4701,156,20,0.79905218,0.74197204
4702,156,21,0.77194361,0.57593848
4703,156,22,0.62471573,0.11120888
4704,156,23,0.5398611,-0.35952043
4705,156,24,0.84008821,-0.8562631
4706,156,25,0.15446646,-0.84992432
4707,156,26,0.47571819,1.921383
4708,156,27,0.29255371,1.665933
4709,156,28,-0.018242558,1.5303979
4710,156,29,0.17323625,1.0962351
4711,157,0,-1.5348143,3.325863
4712,157,1,-1.1885408,3.2252832
4713,157,2,-1.2716409,2.8577304
4714,157,3,-1.1320582,2.7562832
4715,157,4,-1.2157544,2.37975
4716,157,5,-1.3572178,2.3186058
4717,157,6,-1.6355458,2.0750046
4718,157,7,-1.2342426,1.9775053
4719,157,8,-1.5764131,1.6022164
4720,157,9,-1.1240465,1.4945039
4721,157,10,-0.81144556,1.2666457
4722,157,11,-0.35604772,1.0332891
4723,157,12,-0.93229613,0.59203687
4724,157,13,-0.96632679,0.16602892
4725,157,14,-0.76631637,1.5706447
4726,157,15,0.90844254,1.4554071
4727,157,16,1.178308,1.2630877
4728,157,17,0.71691262,1.1091464
4729,157,18,0.81559579,0.69190416
4730,157,19,0.57001085,0.44412334
4731,157,20,0.53834842,0.21143269
4732,157,21,0.58946709,-0.075899982
4733,157,22,1.0279441,-0.46787716
4734,157,23,0.79653346,-0.61940323
4735,157,24,0.20365213,-0.95065677
4736,157,25,1.3441189,-0.87852233
4737,157,26,0.97862384,1.9270581
4738,157,27,0.29365394,1.5445422
4739,157,28,0.65801901,1.4242464
4740,157,29,0.83956829,0.95593062
4741,158,0,-0.92832947,3.2289794
4742,158,1,-1.7941864,3.3701629
4743,158,2,-0.63030686,2.9904583
4744,158,3,-0.067940284,2.8932487
4745,158,4,-0.71252461,2.4915522
4746,158,5,0.09991091,2.4373906
4747,158,6,-0.35572276,2.1692648
4748,158,7,-0.71435229,2.0348348
4749,158,8,-0.38568565,1.6902712
4750,158,9,-1.2312179,1.5761148
4751,158,10,-0.40886271,1.4614955
4752,158,11,-0.64626556,1.342249
4753,158,12,0.35425948,0.84314576
4754,158,13,-0.90135668,0.37912099
4755,158,14,-0.58901248,1.6562693
4756,158,15,-0.82818633,1.5285683
4757,158,16,-0.73119897,1.3071224
4758,158,17,0.023677187,1.1455563
4759,158,18,-0.56028528,0.81267825
4760,158,19,-1.136966,0.55375981
4761,158,20,-0.16444914,0.25543188
4762,158,21,-0.24832264,-0.1136068
4763,158,22,-0.13294106,-0.27064966
4764,158,23,-0.50472249,-0.64332905
4765,158,24,-0.1282818,-0.86035655
4766,158,25,0.67066583,-0.7448651
4767,158,26,-0.4263092,2.0111988
4768,158,27,-0.069655818,1.599269
4769,158,28,-0.1357867,1.451278
4770,158,29,0.50956124,0.94087809
4771,159,0,-0.60302049,1.4330352
4772,159,1,-0.25967329,3.395581
4773,159,2,-0.31595207,3.0459408
4774,159,3,-1.0273221,2.8969753
4775,159,4,-1.1666702,2.4664259
4776,159,5,-2.2594872,2.3764576
4777,159,6,-1.0977873,2.0733708
4778,159,7,-1.7899153,1.8856271
4779,159,8,-0.89813911,1.3950687
4780,159,9,-1.2011712,1.2929447
4781,159,10,-0.7082103,1.1872446
4782,159,11,-0.33231592,0.99086462
4783,159,12,-1.0498723,0.73105207
4784,159,13,-1.1771119,-0.053821036
4785,159,14,-0.5855407,1.5223457
4786,159,15,-1.2236951,1.4404336
4787,159,16,-0.23964572,1.2323769
4788,159,17,-0.98119201,1.0749669
4789,159,18,-0.38677334,0.86478627
4790,159,19,-0.67914057,0.71947806
4791,159,20,2.3621705,0.51908633
4792,159,21,2.2039083,0.25565149
4793,159,22,2.2774813,0.0049187038
4794,159,23,1.3387624,-0.42234469
4795,159,24,1.9376721,-0.846338
4796,159,25,1.4992687,-1.1672062
4797,159,26,1.3140669,1.9178442
4798,159,27,1.8168245,1.5237528
4799,159,28,1.3243277,1.3971483
4800,159,29,2.2867391,0.93482029
4801,160,0,-1.0179693,1.255825
4802,160,1,0.45383007,3.6888699
4803,160,2,-0.80440906,3.2703434
4804,160,3,-0.38521731,3.15481
4805,160,4,-0.64272866,2.6794131
4806,160,5,-1.8751667,2.5610231
4807,160,6,-0.63731027,2.1923122
4808,160,7,0.012568675,1.7900676
4809,160,8,0.29153475,0.55607121
4810,160,9,-1.3834628,0.44227992
4811,160,10,-1.1325903,0.16679517
4812,160,11,-0.80275172,-0.76105165
4813,160,12,-0.43348801,-0.95078367
4814,160,13,-0.63455547,-0.97957525
4815,160,14,-1.0773546,0.90165192
4816,160,15,-1.393638,0.99683517
4817,160,16,-1.4748604,0.96837121
4818,160,17,-0.87790966,0.94640851
4819,160,18,-0.51021673,0.90974867
4820,160,19,-0.14373029,0.89228098
4821,160,20,-0.87858345,0.79077638
4822,160,21,-0.96242356,0.54705158
4823,160,22,-0.37764346,0.15516098
4824,160,23,-1.3077065,-0.38667778
4825,160,24,-1.3855018,-0.8707249
4826,160,25,-0.4335163,-0.91856564
4827,160,26,-0.63906759,1.9031997
4828,160,27,1.4975777,1.6591181
4829,160,28,2.3358329,1.5609232
4830,160,29,1.941441,1.1090434
4831,161,0,-1.3136664,4.3487477
4832,161,1,-1.2802353,4.1956175
4833,161,2,-0.91205559,3.8153063
4834,161,3,-1.5017384,3.6800726
4835,161,4,-1.5058153,3.1605384
4836,161,5,-1.8042495,3.0643798
4837,161,6,-1.6570358,2.5088331
4838,161,7,-1.4601046,2.2687916
4839,161,8,-1.0538077,1.6794404
4840,161,9,-1.2568304,1.3669078
4841,161,10,-0.71206225,0.97527642
4842,161,11,-1.0711466,0.92046887
4843,161,12,-1.6152158,0.40430824
4844,161,13,-1.1411317,-0.14617074
4845,161,14,-1.1365505,1.3541567
4846,161,15,-1.6078148,1.171515
4847,161,16,-1.453034,0.86523191
4848,161,17,-1.5381578,0.60632872
4849,161,18,-1.5419855,0.29344881
4850,161,19,0.062057753,0.0093148356
4851,161,20,0.20631772,-0.23267687
4852,161,21,0.25128914,-0.61045389
4853,161,22,0.33126191,-0.69210129
4854,161,23,0.8314442,-0.52073927
4855,161,24,1.0432057,-0.48548399
4856,161,25,0.26649886,-0.53125046
4857,161,26,0.28460193,2.065356
4858,161,27,0.22430162,1.4967289
4859,161,28,0.085128982,1.2097104
4860,161,29,0.43191931,0.53620137
4861,162,0,-1.6375401,1.4770122
4862,162,1,-1.1950664,4.2103821
4863,162,2,-0.94528435,3.819671
4864,162,3,-1.2493907,3.646351
4865,162,4,-1.5025008,3.0738449
4866,162,5,-1.0077101,2.8758445
4867,162,6,-1.7160321,2.384187
4868,162,7,-1.3109924,1.7708782
4869,162,8,-1.9427856,-0.71730568
4870,162,9,-1.618917,-0.80421911
4871,162,10,-0.28519836,-1.0649005
4872,162,11,-0.85461766,-1.0465105
4873,162,12,-1.1828607,-1.0210064
4874,162,13,-1.0639146,-1.0759077
4875,162,14,-1.4610488,-0.60546475
4876,162,15,-1.7844856,-0.54225852
4877,162,16,-0.77059004,-0.34154339
4878,162,17,-1.2690287,-0.067089425
4879,162,18,-1.5118047,0.10153164
4880,162,19,-0.7605925,0.34745954
4881,162,20,-0.79038975,0.4144086
4882,162,21,-1.5402641,0.4178491
4883,162,22,-0.83210136,0.34965096
4884,162,23,-0.53138549,0.043155884
4885,162,24,-0.82845381,-0.70355507
4886,162,25,-1.248059,-1.0427787
4887,162,26,-1.6156404,1.859443
4888,162,27,1.0210499,1.7103678
4889,162,28,0.65361161,1.6368916
4890,162,29,1.0550108,1.0075706
4891,163,0,-0.70820748,4.0621291
4892,163,1,-1.5416608,3.9806707
4893,163,2,-1.4568999,3.5722413
4894,163,3,-1.9540312,3.4528879
4895,163,4,-0.76920232,3.0227062
4896,163,5,-1.423006,2.9109123
4897,163,6,-0.76607887,2.3927214
4898,163,7,-0.74559925,2.3231672
4899,163,8,-1.034919,1.5716905
4900,163,9,-1.3426023,1.5771073
4901,163,10,-0.48257153,0.96535233
4902,163,11,-0.82342847,0.91783412
4903,163,12,-0.55407109,0.62182399
4904,163,13,-0.8752666,-0.025802936
4905,163,14,-0.71149369,1.6387175
4906,163,15,-0.80954721,1.3668229
4907,163,16,-0.91214716,1.0409509
4908,163,17,-0.35911071,0.76765037
4909,163,18,-0.74829234,0.4692177
4910,163,19,-0.90659275,0.19541861
4911,163,20,-0.99789985,-0.10941599
4912,163,21,-1.6921569,-0.34036399
4913,163,22,-0.74205988,-0.82499678
4914,163,23,-1.0472249,-0.6400011
4915,163,24,-0.42664827,-0.52653422
4916,163,25,-0.96617426,-0.63057424
4917,163,26,1.7386066,2.0958371
4918,163,27,1.9318416,1.3928567
4919,163,28,1.7987671,1.3445822
4920,163,29,1.7934542,0.59924507
4921,164,0,0.0073323623,5.2220918
4922,164,1,-1.0849498,5.092437
4923,164,2,-0.67312146,4.5842626
4924,164,3,-0.3840584,4.2961031
4925,164,4,-0.70756328,2.6548055
4926,164,5,-1.4114737,2.7658176
4927,164,6,-1.2571991,2.2529875
4928,164,7,-0.82787187,1.9198685
4929,164,8,-0.94422137,1.1706044
4930,164,9,-0.23643807,0.80320709
4931,164,10,-0.52053312,0.51679152
4932,164,11,-1.6167803,-0.37233907
4933,164,12,-1.8419079,-0.77944374
4934,164,13,-1.85606,-0.73594042
4935,164,14,-1.0744065,0.85374655
4936,164,15,-0.33348871,0.57519117
4937,164,16,-0.022650514,0.38105781
4938,164,17,-1.0333232,0.21780135
4939,164,18,-0.99125394,-0.087797849
4940,164,19,-1.6399839,-0.43658249
4941,164,20,-0.80299161,-0.52826028
4942,164,21,2.231252,-0.50406614
4943,164,22,1.3719724,-0.36693106
4944,164,23,1.1268639,0.0038743899
4945,164,24,1.434714,-0.28365981
4946,164,25,1.3415114,-0.50623274
4947,164,26,2.0549402,1.8776749
4948,164,27,1.6150376,1.2126123
4949,164,28,1.4463767,1.052332
4950,164,29,1.6317811,0.51781551
4951,165,0,-0.73981373,5.164551
4952,165,1,-0.75155654,4.6746538
4953,165,2,-0.25649338,4.2435097
4954,165,3,-0.42432791,4.0608916
4955,165,4,-1.2599084,2.9871207
4956,165,5,-0.96147709,2.8169973
4957,165,6,-0.47277693,2.2556788
4958,165,7,-1.2720145,2.1568666
4959,165,8,-0.67919011,1.0633716
4960,165,9,-0.7061297,0.89923475
4961,165,10,-1.4230746,0.70470324
4962,165,11,-1.4825677,-0.62169664
4963,165,12,-1.3148726,-0.70237236
4964,165,13,-0.74403105,-0.78543928
4965,165,14,-1.7083482,0.90447493
4966,165,15,-1.2549203,0.7478387
4967,165,16,-0.15563562,0.42409103
4968,165,17,-1.0215526,0.12393038
4969,165,18,-0.79696803,-0.32441757
4970,165,19,-1.8452849,-0.45005632
4971,165,20,-2.3615603,-0.67763923
4972,165,21,-0.80544902,-0.6506631
4973,165,22,-0.82908084,-0.1401958
4974,165,23,-1.4831845,0.064004703
4975,165,24,-1.1929921,-0.34435125
4976,165,25,-0.55567432,-0.52863817
4977,165,26,-1.0281919,1.8355025
4978,165,27,-1.2243229,1.3525302
4979,165,28,-0.97647464,1.2308677
4980,165,29,-1.1523536,0.40107299
4981,166,0,-1.0061174,1.5421814
4982,166,1,-0.8204045,4.2458646
4983,166,2,-1.4619422,3.8545486
4984,166,3,-1.1853868,3.6722691
4985,166,4,-1.2329256,3.0663476
4986,166,5,-0.55814528,2.8606654
4987,166,6,-0.82961166,2.2730609
4988,166,7,-1.6482516,1.6167765
4989,166,8,-0.54743886,-0.81233939
4990,166,9,-1.1202653,-0.89209866
4991,166,10,-0.58061413,-1.0283295
4992,166,11,-1.3750903,-0.91281451
4993,166,12,-0.94428086,-0.97430451
4994,166,13,-1.2984422,-0.98381511
4995,166,14,-0.84685047,-0.39103484
4996,166,15,-1.0534395,-0.36115695
4997,166,16,-0.063151886,-0.22944923
4998,166,17,-0.70261399,-0.096902434
4999,166,18,-0.87262454,0.31954374
5000,166,19,0.032056707,0.38186405
5001,166,20,-0.31446597,0.58337571
5002,166,21,-1.1823788,0.6577046
5003,166,22,-1.0048354,0.60894385
5004,166,23,-0.68856654,0.36298379
5005,166,24,-1.8542605,-0.55662484
5006,166,25,-1.2979177,-0.91291447
5007,166,26,-0.99145121,1.7700228
5008,166,27,-0.3701581,1.5748595
5009,166,28,-0.74342476,1.5210208
5010,166,29,-0.75679297,0.88064535
5011,167,0,-0.31491815,4.574769
5012,167,1,-1.1383176,4.3977601
5013,167,2,-0.19469643,3.9178247
5014,167,3,-0.81625781,3.8338092
5015,167,4,-0.43323335,3.1577151
5016,167,5,-0.84571146,2.87738
5017,167,6,-1.064676,2.5416769
5018,167,7,-1.1691972,2.2717452
5019,167,8,-0.96898302,1.5308403
5020,167,9,-1.1427061,1.3149597
5021,167,10,-0.97591416,1.0757234
5022,167,11,-0.76887706,0.90167344
5023,167,12,-0.67483004,0.24730219
5024,167,13,-0.38474926,-0.20589912
5025,167,14,-0.96053112,1.3340826
5026,167,15,-1.3994765,1.1045316
5027,167,16,-0.66345096,0.82309519
5028,167,17,1.0537406,0.6036494
5029,167,18,0.63836961,0.2233612
5030,167,19,0.72607121,-0.11183606
5031,167,20,1.2384025,-0.32688242
5032,167,21,0.67091467,-0.83737492
5033,167,22,0.91939858,-0.71129099
5034,167,23,0.89875017,-0.51935988
5035,167,24,0.65100377,-0.39458222
5036,167,25,0.20747904,-0.51784932
5037,167,26,0.99638748,1.889764
5038,167,27,1.0945101,1.3198094
5039,167,28,0.92688341,1.1425487
5040,167,29,1.0154779,0.48364542
5041,168,0,-0.4086889,-11.839069
5042,168,1,-0.79839226,0.57446519
5043,168,2,-0.028309862,1.2009391
5044,168,3,-0.27591791,1.281382
5045,168,4,-1.0408709,1.764394
5046,168,5,-0.85812745,1.7309779
5047,168,6,-0.19921396,1.5110138
5048,168,7,-0.51144722,1.7572499
5049,168,8,-0.50981679,0.68093527
5050,168,9,-1.1980836,0.88913838
5051,168,10,-0.56395042,-0.052981342
5052,168,11,-0.41394474,-0.052981342
5053,168,12,-0.84728272,-0.052981342
5054,168,13,-0.96715491,-0.052981423
5055,168,14,-0.69944133,0.45864821
5056,168,15,-0.98400679,0.27089036
5057,168,16,-0.66205865,0.27934224
5058,168,17,-0.54712715,0.01032679
5059,168,18,-0.18861473,-0.095363872
5060,168,19,-0.57968506,-0.066059179
5061,168,20,-0.81622686,-0.052998596
5062,168,21,-0.10311674,-0.052981342
5063,168,22,1.5979034,-0.052981342
5064,168,23,1.4031098,-0.05298656
5065,168,24,1.5475771,-0.052981234
5066,168,25,1.1610034,-0.052981311
5067,168,26,1.6081063,1.667911
5068,168,27,1.4154774,1.1405219
5069,168,28,1.5322878,1.3259208
5070,168,29,0.9842961,0.15719729
5071,169,0,-1.4150599,1.2969199
5072,169,1,-0.58317284,3.9293332
5073,169,2,-0.92207557,3.5765059
5074,169,3,-0.68889474,3.3931314
5075,169,4,-0.87019901,2.8648383
5076,169,5,-1.3496773,2.715226
5077,169,6,-0.50571584,2.2907762
5078,169,7,-1.061903,1.7903623
5079,169,8,-1.3019945,-0.034406185
5080,169,9,-1.3238328,-0.21174772
5081,169,10,-1.0834832,-1.1721302
5082,169,11,-0.85082803,-1.1386082
5083,169,12,-0.92997835,-1.0705484
5084,169,13,-1.2504759,-1.1305991
5085,169,14,-1.1872323,0.17225862
5086,169,15,-0.69356671,0.24995162
5087,169,16,-1.279617,0.39506227
5088,169,17,-1.1667324,0.52333419
5089,169,18,-0.46838792,0.52289291
5090,169,19,-1.5824919,0.58754757
5091,169,20,-0.96461721,0.46669792
5092,169,21,-1.2712973,0.38790576
5093,169,22,0.94551432,0.09166761
5094,169,23,1.3011511,-0.21796992
5095,169,24,1.0287277,-0.85760064
5096,169,25,1.2950557,-1.1235148
5097,169,26,0.57166369,1.9071035
5098,169,27,1.2651686,1.6982352
5099,169,28,0.74909153,1.6241994
5100,169,29,0.68534166,1.1026612
5101,170,0,-0.71906611,1.3492232
5102,170,1,-0.79239544,3.6905939
5103,170,2,-0.060941049,3.334113
5104,170,3,0.53476751,3.1563652
5105,170,4,-0.79556326,2.6988556
5106,170,5,0.023883981,2.5891865
5107,170,6,-0.74913051,2.232437
5108,170,7,-0.76554002,1.8900806
5109,170,8,-1.0142549,0.9617153
5110,170,9,-1.5730998,0.62488586
5111,170,10,-0.43069504,0.40492621
5112,170,11,-0.86951628,-0.37925345
5113,170,12,0.066182541,-1.071528
5114,170,13,-0.0382775,-0.85401963
5115,170,14,-0.71326457,1.0679272
5116,170,15,-1.0183636,1.0770635
5117,170,16,0.45825195,1.0786673
5118,170,17,-0.75492856,1.0902115
5119,170,18,-0.27146017,1.0006481
5120,170,19,0.30974912,0.88306275
5121,170,20,-0.13402289,0.78053212
5122,170,21,0.18786197,0.45374378
5123,170,22,-0.27297634,-0.11399366
5124,170,23,0.06668514,-0.47444091
5125,170,24,-0.36152485,-0.87039261
5126,170,25,-1.0079259,-0.75121633
5127,170,26,-0.29972817,1.9992957
5128,170,27,-1.1395663,1.6937277
5129,170,28,-0.49799275,1.5727118
5130,170,29,-0.11370691,1.1361581
5131,171,0,-1.1705559,3.1451856
5132,171,1,-1.8524906,3.1913056
5133,171,2,-2.2804335,2.8173545
5134,171,3,-1.9110934,2.7166567
5135,171,4,-2.1632623,2.3279473
5136,171,5,-1.7203487,2.2626604
5137,171,6,-1.621754,2.0012567
5138,171,7,-1.445079,1.8847146
5139,171,8,-2.080017,1.527549
5140,171,9,-1.4670208,1.4076101
5141,171,10,-1.7374711,1.1701382
5142,171,11,-1.4146264,0.98695628
5143,171,12,-1.3289757,0.70378551
5144,171,13,-1.9587202,-0.026082586
5145,171,14,-1.2356297,1.5198905
5146,171,15,-1.9355146,1.4407399
5147,171,16,-1.5605345,1.2783024
5148,171,17,-2.3298874,1.146066
5149,171,18,-2.2350543,0.7129172
5150,171,19,-1.91899,0.50250967
5151,171,20,-2.1625173,0.24972515
5152,171,21,-1.5973202,0.026558786
5153,171,22,0.29755658,-0.44142176
5154,171,23,0.015417635,-0.59708824
5155,171,24,0.58971627,-0.93922926
5156,171,25,0.66083562,-0.95173109
5157,171,26,0.2981195,1.8677825
5158,171,27,0.20096541,1.50174
5159,171,28,0.10323114,1.3916972
5160,171,29,0.28614733,0.98154381
5161,172,0,-1.4105239,1.3504098
5162,172,1,-0.49981864,3.6248993
5163,172,2,-1.754128,3.2094735
5164,172,3,-1.0599829,3.0451681
5165,172,4,-1.2654491,2.5992038
5166,172,5,-0.39208366,2.5005039
5167,172,6,-1.5486813,2.176832
5168,172,7,-0.58396662,1.8496029
5169,172,8,-1.121378,0.91033344
5170,172,9,-1.2377364,0.78070709
5171,172,10,-1.9655757,0.54084845
5172,172,11,-1.333208,-0.35866113
5173,172,12,-0.89452433,-0.59826205
5174,172,13,-1.3496098,-0.89019616
5175,172,14,-1.3914264,1.2415446
5176,172,15,-1.6733124,1.2294777
5177,172,16,-0.95358091,1.1752805
5178,172,17,-1.5445367,1.1034835
5179,172,18,-1.2048009,0.99413582
5180,172,19,-1.1795959,0.88048686
5181,172,20,-0.19096167,0.76260532
5182,172,21,-1.717151,0.44447568
5183,172,22,-1.1954258,-0.11990611
5184,172,23,-1.1182429,-0.45202805
5185,172,24,-0.46696547,-0.87319296
5186,172,25,-1.6034528,-0.84479584
5187,172,26,-0.4745687,1.9737773
5188,172,27,-0.5922187,1.6951835
5189,172,28,-0.6301103,1.5688717
5190,172,29,-0.36131634,1.114036
5191,173,0,-0.28804625,1.5766144
5192,173,1,-1.3595878,4.3222343
5193,173,2,-0.6911794,3.853109
5194,173,3,-1.7653706,3.6911657
5195,173,4,-0.8529757,3.1075242
5196,173,5,-1.2552109,2.8788763
5197,173,6,-0.62629645,2.2566185
5198,173,7,-1.49851,1.6427986
5199,173,8,-0.29323663,-0.6610005
5200,173,9,-1.461381,-0.84572711
5201,173,10,-0.94544724,-0.90881026
5202,173,11,-0.74645277,-0.95346918
5203,173,12,-0.73356941,-0.95368119
5204,173,13,-1.5769741,-0.96653294
5205,173,14,-1.0205689,-0.53610228
5206,173,15,-1.0535574,-0.53190171
5207,173,16,-0.77403304,-0.30365758
5208,173,17,-0.51673404,0.045437319
5209,173,18,-0.53632163,0.26725417
5210,173,19,0.009032385,0.36747911
5211,173,20,-0.59574399,0.59534721
5212,173,21,-1.5605833,0.64867145
5213,173,22,-1.0561378,0.70320855
5214,173,23,-1.6730655,0.38417634
5215,173,24,-0.74757438,-0.54717949
5216,173,25,-0.7246239,-0.92498503
5217,173,26,-1.4903906,1.7876372
5218,173,27,-0.58578518,1.6047209
5219,173,28,-0.50948483,1.5264047
5220,173,29,-1.2214794,0.91824659
5221,174,0,-0.44858164,2.2681309
5222,174,1,-0.24543092,4.4235563
5223,174,2,-0.25270824,3.9482109
5224,174,3,-0.44931557,3.7604352
5225,174,4,-0.071240048,3.1965162
5226,174,5,-0.67385341,2.9656341
5227,174,6,-0.65025443,2.2671988
5228,174,7,-1.5792026,1.5899855
5229,174,8,0.051799391,-0.95040209
5230,174,9,-0.067495154,-0.92585402
5231,174,10,-0.7446179,-0.77134506
5232,174,11,-0.56319248,-0.82480029
5233,174,12,-0.60153305,-0.80075998
5234,174,13,-1.170078,-0.80340544
5235,174,14,-0.75664995,-0.90154935
5236,174,15,0.083247863,-0.89414106
5237,174,16,-0.39144832,-0.76766024
5238,174,17,-0.080207744,-0.70796723
5239,174,18,0.053695862,-0.54233326
5240,174,19,-1.9909432,-0.32917648
5241,174,20,0.026343266,0.12275288
5242,174,21,0.23519501,0.44028673
5243,174,22,-0.46108259,0.55108718
5244,174,23,-0.66738396,0.59830391
5245,174,24,-0.86869426,-0.28212737
5246,174,25,-0.15228964,-0.69356375
5247,174,26,-0.068452089,1.6071831
5248,174,27,-0.77358411,1.4847464
5249,174,28,-1.4544086,1.3767792
5250,174,29,2.6053679,0.59683255
5251,175,0,-1.4770669,3.7835787
5252,175,1,-1.4085489,3.6995851
5253,175,2,-1.3087562,3.3118631
5254,175,3,-0.96232886,3.2077721
5255,175,4,-2.0031615,2.8034965
5256,175,5,-1.2350911,2.731881
5257,175,6,-0.287181,2.4303484
5258,175,7,-1.093511,2.1603759
5259,175,8,-0.95694716,1.6958041
5260,175,9,-1.1625663,1.3020263
5261,175,10,-0.7250818,0.96512837
5262,175,11,-1.270878,0.70519315
5263,175,12,-1.0472435,0.4363903
5264,175,13,-1.1960661,-0.15212571
5265,175,14,-0.10613277,1.3798428
5266,175,15,-0.79415382,1.3023698
5267,175,16,-1.0885047,1.2556359
5268,175,17,0.030763712,0.97732811
5269,175,18,-0.18557857,0.45201983
5270,175,19,-1.1762648,0.23545554
5271,175,20,-1.3503674,-0.037480505
5272,175,21,-1.8285535,-0.22759097
5273,175,22,-2.0098877,-0.78643865
5274,175,23,-0.62893517,-0.84282597
5275,175,24,-0.3134878,-0.73018612
5276,175,25,-1.6551247,-0.67553513
5277,175,26,-0.71816679,2.0886923
5278,175,27,-0.77429402,1.5661404
5279,175,28,-1.3622375,1.3838128
5280,175,29,-0.45885995,0.84060976
5281,176,0,-0.32772099,1.1547562
5282,176,1,-1.0362951,3.6863505
5283,176,2,-0.47679195,3.2619362
5284,176,3,-0.49266815,3.0830453
5285,176,4,-1.1758448,2.6168182
5286,176,5,-1.1564787,2.5081144
5287,176,6,-1.0753052,2.1421945
5288,176,7,-2.0686503,1.8103437
5289,176,8,-1.025759,0.90590443
5290,176,9,-1.1897905,0.69360953
5291,176,10,-0.58672804,0.64281382
5292,176,11,-1.1369853,-0.42439838
5293,176,12,-1.1337939,-1.2327303
5294,176,13,-0.82337867,-0.97523002
5295,176,14,-0.45142437,1.1792986
