id,t,sensor1,sensor2
82,4,-0.23134774,3.0297542
82,5,-0.65431682,2.8478833
82,6,-0.57269848,2.5240574
82,7,-0.81669637,2.2655137
82,8,-0.706152,1.59238
82,9,0.34530456,1.3935303
82,10,0.38966207,1.0883026
82,11,0.028318067,0.93319976
82,12,-0.58491113,0.51405797
82,13,0.45825646,-0.080531731
82,14,-0.73189501,1.396415
82,15,0.22347708,1.1757551
82,16,-0.66617709,0.98321358
82,17,-0.96947994,0.6536701
82,18,-1.7175477,0.31158642
82,19,-0.29483972,0.013955002
82,20,-1.2173055,-0.2242806
82,21,-0.53836748,-0.75665359
82,22,-0.88559256,-0.7142827
82,23,-1.2163971,-0.58103209
82,24,-0.32510438,-0.44454678
82,25,-0.43654817,-0.573125
82,26,-0.17194836,1.9816534
82,27,-0.74634265,1.3732411
82,28,-0.58253652,1.169746
82,29,0.82965731,0.5190877
83,0,-1.3921716,3.7447122
83,1,-1.2878128,3.5929777
83,2,-1.7998681,3.2223877
83,3,-1.5666372,3.099319
83,4,-0.8116617,2.7459917
83,5,-2.2235224,2.6810491
83,6,-0.99176497,2.4187849
83,7,-1.5978553,2.2479005
83,8,-1.6085746,1.8144077
83,9,-1.1493729,1.5928013
83,10,-1.4827534,1.5015664
83,11,-1.7505396,0.89478792
83,12,-1.2460718,0.49591576
83,13,-1.7025751,0.30729988
83,14,-0.76113035,1.5934114
83,15,-1.6729429,1.3903392
83,16,-1.637973,1.2714941
83,17,-1.8986806,0.98927733
83,18,-1.3534502,0.56600757
83,19,-0.99635424,0.37986453
83,20,-1.1427729,0.066044102
83,21,-2.1118094,-0.056652117
83,22,-2.2557817,-0.56519353
83,23,-1.3643233,-0.84725855
83,24,-2.2511313,-0.70021757
83,25,-1.7224732,-0.62459982
83,26,-2.2944347,2.0928237
83,27,0.93756358,1.6397828
83,28,0.96018084,1.4398005
83,29,0.700985,0.77097441
84,0,-0.20397724,1.0378846
84,1,-0.34298741,3.5430008
84,2,-0.88583736,3.1414907
84,3,-0.0057812616,3.0341278
84,4,-1.4085067,2.5983064
84,5,-0.5928759,2.50323
84,6,-1.0392861,2.1578324
84,7,-0.1513567,1.9381247
84,8,-0.12416355,1.3009132
84,9,-0.18139526,1.1307778
84,10,-0.32980307,1.0303909
84,11,-0.6458419,0.50534597
84,12,0.3051399,-0.5866069
84,13,-0.49130268,-0.48544291
84,14,-0.50267364,1.4992423
84,15,-0.76968358,1.4223872
84,16,-0.64172203,1.3085304
84,17,-0.4598598,1.1926685
84,18,-0.57452912,1.0711308
84,19,-0.65264157,0.843918
84,20,-1.0314016,0.59615136
84,21,-0.7944657,0.16686169
84,22,1.0381759,-0.3263431
84,23,-0.51109238,-0.58827176
84,24,-0.43285752,-0.88456607
84,25,-0.84182071,-0.72072739
84,26,-0.37487901,2.0215324
84,27,-0.5849213,1.6720828
84,28,-0.98279087,1.5802188
84,29,-0.6994475,1.1025113
85,0,-1.3996156,4.6663717
85,1,-1.2111219,4.3374365
85,2,-1.8928139,3.8645211
85,3,-1.2316516,3.6618525
85,4,-1.546869,3.135985
85,5,-1.1847224,2.8880568
85,6,-0.73076768,2.3213303
85,7,-0.66854763,1.9669204
85,8,-1.046604,0.053064357
85,9,-1.3837089,-0.35843318
85,10,-0.67120744,-0.84998108
85,11,-1.5379238,-0.6724761
85,12,-0.75188784,-0.75260002
85,13,-1.4513727,-0.78147736
85,14,-1.0730397,-0.37518306
85,15,-1.3604313,-0.47362125
85,16,-1.1745448,-0.48159458
85,17,-1.143738,-0.55153287
85,18,-1.1421797,-0.66690522
85,19,-0.87446161,-0.5791841
85,20,-0.40345594,-0.26132374
85,21,-1.1980997,0.083985286
85,22,-0.87839174,0.49427694
85,23,-1.5597176,0.50187538
85,24,-1.3719494,-0.2798605
85,25,-1.1777604,-0.68278156
85,26,-1.0559543,1.7599891
85,27,-1.4748423,1.4171843
85,28,-1.3674025,1.3188395
85,29,-0.9283928,0.57850639
86,0,-0.80918686,1.3935742
86,1,-0.57426507,4.2634863
86,2,-1.480349,3.7864816
86,3,-0.49805354,3.5981324
86,4,-1.0816311,3.0181855
86,5,-0.48465942,2.8690721
86,6,-0.12209108,2.3592159
86,7,-0.70364672,1.7751956
86,8,-0.53620963,-0.59599
86,9,-0.92183669,-0.90305199
86,10,-0.70055221,-1.1919715
86,11,-0.36862941,-1.0708498
86,12,-1.2146026,-1.0127253
86,13,-0.81132556,-1.082503
86,14,-0.64005623,-0.33481866
86,15,-0.10788744,-0.3351216
86,16,-0.74432034,-0.19564199
86,17,-0.065331015,-0.088645811
86,18,0.47346686,0.2384512
86,19,1.8529437,0.40886709
86,20,1.8991087,0.45154525
86,21,1.8443897,0.41055708
86,22,2.4650371,0.29895218
86,23,1.8962096,0.050435256
86,24,2.1507335,-0.6890001
86,25,2.7512028,-0.98986914
86,26,2.0666361,1.896084
86,27,1.7327824,1.6995593
86,28,1.5284381,1.6202638
86,29,1.3950295,0.99428113
87,0,-1.9757464,5.1726254
87,1,-1.8671234,5.1689271
87,2,0.20408515,4.4861923
87,3,-1.2432871,3.752361
87,4,-1.2010464,2.9783099
87,5,-0.9956501,2.9195257
87,6,-1.0530377,2.3273668
87,7,-1.1063318,2.0268205
87,8,-1.2276555,1.1646821
87,9,-1.2606185,0.90356902
87,10,-1.1023622,0.77794213
87,11,-1.1941638,-0.26116048
87,12,-1.2634633,-0.5883195
87,13,-0.79436396,-0.71338051
87,14,-1.9176647,0.90945012
87,15,-1.2688874,0.71488106
87,16,-0.6430178,0.44573415
87,17,-0.57641306,-0.010042775
87,18,-1.1506923,-0.2357462
87,19,-0.84437043,-0.39408758
87,20,1.0470503,-0.70677178
87,21,2.0412572,-0.69108374
87,22,1.60112,-0.18724111
87,23,2.1174136,0.027581853
87,24,1.6289887,-0.30044581
87,25,1.3377294,-0.48032201
87,26,1.4861733,1.7756567
87,27,1.7705584,1.3218711
87,28,1.6667006,1.0907423
87,29,1.3783754,0.36922222
88,0,-1.048797,5.2086602
88,1,-1.1145221,5.4594595
88,2,-0.530756,4.2656674
88,3,-1.4397729,3.4360759
88,4,-0.50465264,2.9945481
88,5,-1.0133807,2.8988425
88,6,-0.39253111,2.4582223
88,7,-0.68083401,1.9725715
88,8,0.32050076,0.98277812
88,9,-0.12514508,0.70048458
88,10,-0.63346236,0.342275
88,11,-0.70272477,-0.75766282
88,12,-1.495187,-0.75768588
88,13,-0.26780647,-0.79450735
88,14,-0.81882891,0.66931639
88,15,-0.9389497,0.46344009
88,16,-0.23776814,0.12148691
88,17,2.5344298,-0.29253757
88,18,1.9585389,-0.43286277
88,19,2.6403507,-0.61408091
88,20,2.4198594,-0.61950349
88,21,1.9777972,-0.63268708
88,22,1.6444117,0.050206468
88,23,1.6820133,0.11802177
88,24,2.0405537,-0.29741105
88,25,1.1864677,-0.49882584
88,26,1.2193721,1.7450138
88,27,1.3841055,1.309479
88,28,2.4509118,1.0696317
88,29,1.974431,0.37815092
89,0,-0.39818104,1.2606895
89,1,-0.54520108,3.8020983
89,2,-0.82115713,3.3672392
89,3,-0.77612014,3.1946835
89,4,-1.4192809,2.7081051
89,5,-1.1943637,2.5920637
89,6,-1.1819862,2.218492
89,7,-0.51130767,1.8002853
89,8,-1.0703695,0.46956132
89,9,-0.98361173,0.25166396
89,10,-1.1483475,-0.088264951
89,11,-0.95298606,-1.0649004
89,12,-1.2798123,-1.0491924
89,13,-0.38362032,-1.0121177
89,14,-1.8335724,0.87917643
89,15,-0.97319485,0.88380301
89,16,-1.0365315,0.90509202
89,17,-0.59906892,0.86518751
89,18,-0.4293322,0.90073952
89,19,-1.4804849,0.88309266
89,20,-1.0193525,0.84476515
89,21,-0.55407816,0.62821662
89,22,-1.4913346,0.15499345
89,23,-1.6865868,-0.32512598
89,24,-1.4811931,-0.83788377
89,25,-0.79702858,-0.90116485
89,26,-0.59433809,1.942799
89,27,1.5176505,1.6960865
89,28,1.9366731,1.5763361
89,29,1.9538198,1.1140833
90,0,-0.6070713,1.4247187
90,1,-0.86146123,4.2668571
90,2,-1.303215,3.7827913
90,3,-1.8943467,3.5950884
90,4,-0.98817162,3.0033758
90,5,-0.80603364,2.8193279
90,6,-0.66792791,2.2456129
90,7,-0.6085148,1.6666366
90,8,-0.77506226,-0.66336097
90,9,-1.4725249,-0.67403867
90,10,-1.0459025,-1.1005741
90,11,-1.074915,-1.0635864
90,12,-1.4568172,-1.1038042
90,13,-0.9272465,-1.1508339
90,14,-0.82942875,-0.10524742
90,15,-1.2326381,0.030081767
90,16,-1.2427542,0.18370905
90,17,-0.94475568,0.20120194
90,18,-0.5564144,0.43716823
90,19,-0.70901882,0.61769091
90,20,-1.3630827,0.67231599
90,21,-1.5529356,0.61568434
90,22,-0.086081109,0.45584051
90,23,-0.12265903,0.075222249
90,24,-1.28257,-0.70286664
90,25,-1.4709405,-1.0229504
90,26,-1.7686615,1.7771954
90,27,-1.2232768,1.586577
90,28,-1.4380514,1.505406
90,29,-1.1976195,0.91443954
91,0,-1.4711201,3.0641085
91,1,-1.3574682,3.2444823
91,2,-1.5742363,2.8856516
91,3,-1.1856851,2.7750112
91,4,-1.5418692,2.3897761
91,5,-1.6943929,2.3176612
91,6,-1.4054172,2.0688279
91,7,-1.6764487,1.9671125
91,8,-0.7538925,1.6287348
91,9,-1.1864848,1.4752568
91,10,-1.2069687,1.2592098
91,11,-1.8363696,0.99761065
91,12,-1.0952645,0.41472443
91,13,-1.2982858,0.048895291
91,14,-1.54395,1.5939476
91,15,-1.0974315,1.4992352
91,16,-1.7732939,1.3002192
91,17,-1.6268218,1.1610687
91,18,-0.68406131,0.678057
91,19,-0.66815275,0.40459951
91,20,-1.2985529,0.14887365
91,21,-1.9484109,-0.18715404
91,22,-1.242328,-0.41886193
91,23,-1.0650955,-0.6693913
91,24,-0.88328017,-0.97017388
91,25,1.2400916,-0.82501126
91,26,1.4112961,1.9253253
91,27,0.57201542,1.5541514
91,28,0.25463778,1.4402593
91,29,0.8507799,0.9766321
92,0,-0.60495432,2.9018578
92,1,-0.29667905,4.2897189
92,2,-1.0577238,3.8123863
92,3,0.093219692,3.6628655
92,4,-0.6849932,3.1249695
92,5,-0.59565149,2.9194428
92,6,-1.4413248,2.3778733
92,7,-1.1392084,1.7742097
92,8,-0.60009419,-0.78048433
92,9,-0.88644403,-0.86593833
92,10,-0.44222533,-0.87836037
92,11,-1.1690025,-0.8447373
92,12,-0.79323083,-0.84788778
92,13,-1.2710611,-0.86917321
92,14,-0.70539469,-0.84984202
92,15,-1.3284682,-0.84752143
92,16,-1.2409969,-0.78564019
92,17,2.2225583,-0.75332132
92,18,2.1142714,-0.58307413
92,19,1.6696308,-0.34040254
92,20,2.1904664,0.14557283
92,21,1.5964514,0.3858673
92,22,1.5490679,0.4935481
92,23,1.2351026,0.45138611
92,24,2.913332,-0.35879401
92,25,1.7164237,-0.66794096
92,26,1.9605369,1.7055341
92,27,1.665899,1.5229601
92,28,1.7256556,1.4691368
92,29,1.3138366,0.6930874
93,0,-1.4824601,1.5319081
93,1,-1.1473295,4.3365221
93,2,-2.05786,3.8985494
93,3,-1.7584567,3.6705702
93,4,-1.2421275,3.1016036
93,5,-1.7855746,2.920686
93,6,-1.2595027,2.3316322
93,7,-2.2837531,1.6656342
93,8,-1.3651562,-0.73989685
93,9,-1.4401055,-0.95265218
93,10,-1.4707994,-0.98269652
93,11,-1.3334738,-1.0199725
93,12,-1.696552,-1.046767
93,13,-1.4391324,-1.0920896
93,14,-1.6831344,-0.63981848
93,15,-1.5097682,-0.66413654
93,16,-1.6103523,-0.48926758
93,17,-1.7541354,-0.15990116
93,18,-1.3095586,0.13301181
93,19,-1.8425662,0.18658144
93,20,-2.495775,0.4505904
93,21,-1.516967,0.3364937
93,22,-1.1160333,0.39416382
93,23,-1.9384815,0.11036158
93,24,-1.923673,-0.62575102
93,25,0.68124485,-0.89941962
93,26,0.45429621,1.7854648
93,27,0.90156482,1.6556074
93,28,0.36440258,1.5833868
93,29,0.32739313,0.95158723
94,0,-0.99759983,3.1183904
94,1,-0.69036477,3.423436
94,2,-1.0503907,3.0446482
94,3,-0.85267575,2.9450799
94,4,-1.6639335,2.559511
94,5,-1.0339433,2.5076356
94,6,-0.42284168,2.2548684
94,7,-0.90090666,2.1202014
94,8,-0.4340267,1.7637252
94,9,-0.57914044,1.647939
94,10,-0.46160565,1.4735775
94,11,-0.76902722,1.3126021
94,12,-0.79810229,0.78363655
94,13,0.053403177,0.28176903
94,14,-0.66348384,1.7531048
94,15,-0.9572155,1.6141204
94,16,-0.22996009,1.2970483
94,17,-0.42558726,1.1039145
94,18,-1.2768265,0.74794788
94,19,-1.0679122,0.43127598
94,20,-0.81312802,0.070697791
94,21,-1.0109932,-0.11958369
94,22,0.2398759,-0.33604218
94,23,-0.76710524,-0.83096508
94,24,-1.1357348,-0.81120202
94,25,2.8932561,-0.69226739
94,26,2.3235811,2.1037997
94,27,1.9548643,1.6504865
94,28,2.0677687,1.4869566
94,29,1.2223896,0.89091473
95,0,-1.27827,1.2733119
95,1,-2.3315155,3.7680857
95,2,-1.7132152,3.3428368
95,3,-2.349414,3.1646506
95,4,-2.2232841,2.688008
95,5,-2.5041002,2.5722699
95,6,-1.7458673,2.1678387
95,7,-1.6388108,1.8085064
95,8,-2.3417966,0.63972524
95,9,-2.3913179,0.44829911
95,10,-1.7824794,-0.025057609
95,11,-2.2049201,-0.782156
95,12,-2.3173813,-1.0537751
95,13,-1.2572716,-0.97500122
95,14,-1.7617196,0.90264501
95,15,-2.2212789,0.97072703
95,16,-2.7317763,0.97182715
95,17,-2.1643078,0.95445018
95,18,-0.0053035307,0.9214454
95,19,0.49182113,0.86387932
95,20,0.6178989,0.77254025
95,21,0.22637786,0.57497262
95,22,0.52253223,0.20968051
95,23,0.18499748,-0.30264165
95,24,0.67373317,-0.83923148
95,25,0.48496714,-0.8265116
95,26,0.95429847,1.9527439
95,27,0.98556047,1.6430782
95,28,0.382308,1.5798047
95,29,-0.061604781,1.0799698
96,0,-1.2100395,3.8843272
96,1,-1.2277183,3.7665626
96,2,-1.7106119,3.3838975
96,3,-1.3385351,3.290668
96,4,-1.4085787,2.9071306
96,5,-1.567447,2.8342801
96,6,-2.1975221,2.4920907
96,7,-0.72607326,2.3085302
96,8,-1.3194443,1.8111585
96,9,-0.78674985,1.5668309
96,10,-1.0061153,1.0001432
96,11,-1.4206571,0.78228311
96,12,-1.3947475,0.52485761
96,13,-1.224793,0.19248126
96,14,-1.0865909,1.5878693
96,15,-0.76983294,1.4210499
96,16,-0.66641357,1.066649
96,17,0.88765096,0.84476617
96,18,0.062080293,0.52415771
96,19,1.3253582,0.27713833
96,20,0.58769097,0.09978475
96,21,0.86207991,-0.16460569
96,22,0.67549323,-0.57778017
96,23,0.95544911,-0.77685555
96,24,1.3129922,-0.6482772
96,25,0.79865815,-0.61773742
96,26,0.64410766,2.1914979
96,27,0.50010307,1.6371446
96,28,0.97802291,1.3945608
96,29,1.2159027,0.67174936
97,0,-1.2627532,1.2463823
97,1,-1.4209584,3.8342129
97,2,-1.1910412,3.4472654
97,3,-0.56769617,3.261049
97,4,-1.3046892,2.7447094
97,5,-1.1877506,2.6114823
97,6,-0.94528274,2.1652943
97,7,-1.2165611,1.7328692
97,8,-0.57727972,0.56167144
97,9,-0.18563151,0.29983546
97,10,-1.4164879,-0.37544553
97,11,-0.93153476,-0.8356684
97,12,-0.43055781,-1.2586996
97,13,-0.32041512,-1.1906396
97,14,-0.97083113,0.73777013
97,15,-0.25041907,0.75087333
97,16,-1.5934686,0.77104881
97,17,-0.17553653,0.83418055
97,18,-0.59868137,0.81370757
97,19,-0.6180685,0.8209208
97,20,-0.36188979,0.75823269
97,21,-0.36431038,0.61569358
97,22,-0.64717604,0.17886604
97,23,-0.76248155,-0.17687949
97,24,-0.91015442,-0.86596476
97,25,0.36653452,-1.1033609
97,26,-0.18798519,1.8359092
97,27,-0.37003793,1.5976183
97,28,-0.99066885,1.4356622
97,29,-0.72114679,1.0226038
98,0,-0.32172425,4.7850079
98,1,-0.62342022,4.6036508
98,2,-0.33140248,4.0116501
98,3,-0.83604783,4.0121605
98,4,-0.45875138,3.1695457
98,5,-1.4380568,2.827997
98,6,-1.3598313,2.4834148
98,7,-0.21084062,2.2121111
98,8,-1.1397833,1.4649002
98,9,-1.4089299,1.2448613
98,10,-0.96145094,1.1738799
98,11,-1.5480267,0.86118273
98,12,-0.51821103,-0.19179572
98,13,-1.0102708,-0.36877634
98,14,-0.66529469,1.2663909
98,15,-1.7540915,1.0402052
98,16,-0.81971189,0.69675859
98,17,-0.65452782,0.49325477
98,18,-1.0144657,0.11100164
98,19,-0.37798387,-0.25922109
98,20,-1.1289866,-0.46996539
98,21,-0.73867246,-0.77209987
98,22,-1.2115903,-0.71755306
98,23,-0.28172268,-0.38685775
98,24,-0.77056537,-0.35561134
98,25,-1.4108373,-0.50003739
98,26,-1.5004312,1.8469581
98,27,-0.73039481,1.2711202
98,28,-1.0263784,1.0928561
98,29,-0.89534003,0.44167975
99,0,-1.1582482,1.4293532
99,1,-0.76657774,4.0777586
99,2,-0.28270495,3.627278
99,3,-0.32624352,3.5226562
99,4,-0.93517705,2.975512
99,5,-1.0069087,2.7845197
99,6,-1.0815312,2.3067298
99,7,-0.79004094,1.7260637
99,8,-0.9284209,-0.51003295
99,9,-0.82573665,-0.54182399
99,10,-1.063559,-0.92917718
99,11,-1.0928997,-1.0209297
99,12,-0.75761111,-0.9952649
99,13,-0.77158086,-1.0405287
99,14,-0.27430431,-0.056848856
99,15,-1.038661,0.1220611
99,16,-0.54479017,0.21567964
99,17,-1.6243134,0.28991976
99,18,-0.78918494,0.37337486
99,19,-0.76806627,0.71069713
99,20,-0.91607581,0.72559927
99,21,-0.78225846,0.74239373
99,22,-0.91171865,0.57961544
99,23,-0.68167894,0.125709
99,24,1.0557234,-0.71760763
99,25,1.7760344,-0.96785999
99,26,1.1011517,1.8596977
99,27,1.4865009,1.6998136
99,28,1.4573109,1.5900808
99,29,1.2235885,1.0217847
100,0,-0.63403841,2.7663497
100,1,-1.2112378,5.2948337
100,2,-1.1634772,3.8998668
100,3,-0.054854584,3.6489954
100,4,-1.148104,3.0963626
100,5,-1.2372045,2.9202627
100,6,0.41621333,2.2505138
100,7,-1.6566638,1.6307576
100,8,-1.1368741,-0.61663378
100,9,-1.2597601,-0.63617121
100,10,-0.66939019,-0.75530431
100,11,-0.96329416,-0.69771032
100,12,-0.81349609,-0.74946081
100,13,-0.68952083,-0.773938
100,14,-1.4023728,-0.65750842
100,15,-0.61869158,-0.74241697
100,16,-0.30440392,-0.7179975
100,17,-0.89158861,-0.77109087
100,18,-0.91076075,-0.57970494
100,19,-0.56021939,-0.48594115
100,20,-0.32251739,0.0058138819
100,21,-0.29261998,0.37177828
100,22,-1.6383243,0.52828458
100,23,-1.3519556,0.58111823
100,24,-1.3468967,-0.21146331
100,25,-0.89781531,-0.62070049
100,26,-1.133725,1.520147
100,27,-0.1897551,1.3761496
100,28,-0.73687734,1.2784883
100,29,-1.2321069,0.55941401
101,0,-1.0817385,1.1741128
101,1,-0.50353915,3.7542967
101,2,-1.9714149,3.3666499
101,3,-1.1621786,3.1813699
101,4,-1.1969436,2.6825209
101,5,-1.0263353,2.5632852
101,6,-0.91491164,2.1508253
101,7,-0.47556564,1.756256
101,8,-0.84071955,0.48022974
101,9,-0.87183031,0.20294831
101,10,-0.71977841,0.26485706
101,11,-1.8938715,-1.2655587
101,12,-1.2493945,-1.2155955
101,13,-0.50231881,-1.2207549
101,14,-1.2712601,0.88092929
101,15,-0.57380502,0.86367342
101,16,-0.83707275,0.83892157
101,17,-0.54475149,0.80668325
101,18,-1.4301481,0.72839103
101,19,-0.49284213,0.72270761
101,20,-0.56854126,0.61589723
101,21,-1.0390424,0.36632138
101,22,-0.42702753,0.063600027
101,23,-0.92240831,-0.20422557
101,24,-0.5281091,-0.85127388
101,25,-0.67579619,-1.1181254
101,26,-1.0970867,1.8416255
101,27,1.7383048,1.6199983
101,28,2.1741689,1.4894383
101,29,2.5470101,1.0496989
102,0,-1.2088136,3.3523608
102,1,-1.029976,3.211348
102,2,-1.7937784,2.8459796
102,3,-1.1899165,2.7464747
102,4,-0.80684416,2.3756138
102,5,-0.53036547,2.3146714
102,6,-0.65377211,2.0789158
102,7,-0.83774835,1.9645428
102,8,-1.7325631,1.6056767
102,9,-1.9037505,1.4818386
102,10,-1.4495549,1.273255
102,11,-1.2281769,1.0876794
102,12,-0.87932171,0.7058614
102,13,-1.5997765,0.27974589
102,14,-1.1736786,1.5452493
102,15,-0.65498714,1.449099
102,16,-1.128277,1.2671573
102,17,-0.50105633,1.106389
102,18,-2.3444781,0.73993784
102,19,-1.5815723,0.51827558
102,20,2.0510653,0.22624664
102,21,1.9487691,-0.067113413
102,22,0.93236031,-0.39702762
102,23,1.6378159,-0.60527291
102,24,1.3803464,-0.94718725
102,25,1.7924385,-0.91880609
102,26,1.3882608,1.9226719
102,27,0.98597358,1.5087666
102,28,1.2324537,1.3884289
102,29,1.0999331,0.93988588
103,0,-1.1836454,2.3972993
103,1,-0.56179503,4.7525221
103,2,-0.37997728,3.908466
103,3,-0.40050091,3.9274625
103,4,-0.97806006,3.1370049
103,5,-1.2034786,2.919861
103,6,-1.1998429,2.1777757
103,7,-1.2597188,1.4905095
103,8,-1.1328133,-0.46199741
103,9,-1.6212629,-0.57291988
103,10,-0.80304963,-0.82313709
103,11,-0.74387324,-0.81413055
103,12,-0.99441352,-0.86748406
103,13,-1.1970974,-0.89230032
103,14,-0.9240144,-0.65321173
103,15,-1.1196369,-0.79149656
103,16,-1.0302906,-0.94801334
103,17,-0.75033212,-0.86775195
103,18,-0.7387437,-0.76919837
103,19,-1.3355787,-0.75439732
103,20,-0.63325845,-0.076684883
103,21,-1.1241516,0.43818528
103,22,-1.3091765,0.45830571
103,23,-1.7519037,0.43387428
103,24,-1.3604652,-0.24753999
103,25,0.95229798,-0.53667415
103,26,0.72301611,1.5223275
103,27,0.36761718,1.2837049
103,28,1.2601475,1.135
103,29,1.4537298,0.4585252
104,0,-0.70390638,4.6112417
104,1,-0.45319592,4.4591482
104,2,-0.81200081,4.0333356
104,3,-1.6367742,3.9350026
104,4,-0.17806469,3.2457882
104,5,-0.73481641,2.9981848
104,6,0.034187643,2.2860267
104,7,-0.43741781,2.3223334
104,8,-0.92484246,1.3904922
104,9,-0.10542697,1.3225555
104,10,-0.33280571,1.1347025
104,11,0.19452069,0.75481903
104,12,-0.48368484,0.13332897
104,13,-1.1531984,-0.5418857
104,14,-0.37487414,1.3630347
104,15,-0.7644244,1.1043335
104,16,-0.15619858,0.77795354
104,17,-0.97199734,0.49804902
104,18,-1.0248228,0.13527954
104,19,-0.14977026,-0.13310541
104,20,-0.56975729,-0.63154254
104,21,-0.97476194,-0.74401217
104,22,-0.77628899,-0.63197764
104,23,-1.0447373,-0.31849262
104,24,-0.81823625,-0.3751074
104,25,-0.26469733,-0.53597436
104,26,-0.43381289,1.9151437
104,27,-0.76113257,1.2551023
104,28,-0.82725234,1.2340463
104,29,-0.62149848,0.43324186
105,0,-1.2319416,1.6601851
105,1,-1.5122566,3.9403773
105,2,-1.3132618,3.5358287
105,3,-0.78153446,3.3575611
105,4,-0.38464473,2.8343761
105,5,-0.49198618,2.6922343
105,6,-0.85427236,2.2211363
105,7,-0.45930075,1.7900748
105,8,-0.41845504,0.071581576
105,9,-0.56028209,-0.21598563
105,10,-1.3107338,-0.67329523
105,11,-0.41208798,-1.0761839
105,12,-0.44592919,-1.013886
105,13,-0.43026218,-1.0335756
105,14,-0.87270383,0.43489903
105,15,-0.49703543,0.47833793
105,16,-0.93020556,0.57447982
105,17,-0.90836801,0.60609518
105,18,-1.4759333,0.77064255
105,19,-1.9450448,0.80721829
105,20,-1.5456452,0.8276191
105,21,-0.10648023,0.69096894
105,22,-0.69118865,0.39847143
105,23,-0.89943894,-0.13692069
105,24,-0.94667664,-0.7880993
105,25,-0.72536382,-0.90662653
105,26,-0.40298434,1.8849968
105,27,-0.49204314,1.6751535
105,28,-1.1411341,1.5549612
105,29,-1.205515,1.0831143
106,0,-0.89514404,2.5611867
106,1,-0.93059625,4.3734513
106,2,-0.8732798,3.89903
106,3,-0.6326768,3.6891451
106,4,-0.58016185,3.1489332
106,5,-0.33522826,2.9329854
106,6,-1.4466672,2.2301159
106,7,-0.90653743,1.6586839
106,8,-0.27019043,-0.73540665
106,9,-1.4866276,-0.94508277
106,10,-0.31867799,-0.82912887
106,11,-0.88064435,-0.87429108
106,12,0.059044219,-0.8719412
106,13,-1.1591541,-0.87614819
106,14,-0.59708115,-0.94639915
106,15,-0.47556375,-0.95295919
106,16,-1.2875742,-0.81783968
106,17,-0.76534819,-0.78040985
106,18,-0.35003395,-0.6923049
106,19,-0.70158263,-0.4554984
106,20,-1.3296964,0.090419049
106,21,-1.191466,0.44314422
106,22,-0.67000304,0.5012414
106,23,-1.068865,0.44909948
106,24,-0.64603076,-0.37986318
106,25,-0.94303218,-0.67689267
106,26,-1.1350533,1.644174
106,27,-0.71534759,1.4087297
106,28,-1.0802253,1.3417066
106,29,-1.1462593,0.56499619
107,0,0.44077337,1.2922127
107,1,-0.57531324,3.9454165
107,2,-1.0268208,3.4913341
107,3,-0.74128179,3.368142
107,4,-1.1554367,2.7838764
107,5,-1.4881801,2.6644115
107,6,-1.5105216,2.199988
107,7,-0.33372083,1.7519463
107,8,0.029180262,0.2778581
107,9,-0.38867779,0.19539515
107,10,-0.42381052,-1.0085854
107,11,-1.040056,-1.0229873
107,12,-0.98024591,-1.0262973
107,13,0.04019371,-1.0881503
107,14,-0.5689197,0.40329102
107,15,-0.73471295,0.55081162
107,16,-0.92203882,0.7504445
107,17,0.089650423,0.77253251
107,18,-0.50826982,0.77019943
107,19,-1.9956555,0.83028452
107,20,-0.78828837,0.72965481
107,21,-0.15274321,0.69955151
107,22,-0.046667984,0.34954274
107,23,0.34663295,-0.11842863
107,24,0.12137663,-0.75202615
107,25,-1.024376,-0.98340451
107,26,0.06046533,1.837943
107,27,-0.57176654,1.6247095
107,28,1.127649,1.491408
107,29,-0.24641882,1.0462561
108,0,-0.76215031,1.9523577
108,1,-1.3418467,3.4075364
108,2,-0.70502367,3.0311301
108,3,0.016089163,2.8945819
108,4,-0.13837121,2.4830087
108,5,-0.11057825,2.403042
108,6,-0.45773996,2.1442641
108,7,0.079980725,1.9565987
108,8,-0.75170339,1.539684
108,9,0.1399861,1.4313567
108,10,-0.49114208,1.3606024
108,11,-0.34572208,1.2033503
108,12,-1.5092631,0.75382292
108,13,-0.54622278,-0.11470937
108,14,-0.10820712,1.6199061
108,15,-0.53490811,1.5456124
108,16,-0.70945899,1.353188
108,17,-0.58229823,1.1736003
108,18,-1.1590498,0.958294
108,19,-0.18799712,0.76850284
108,20,0.47140029,0.4526577
108,21,-0.27661477,0.08340528
108,22,-0.96335415,-0.34550682
108,23,-0.42784383,-0.56272842
108,24,-0.99008924,-0.88805447
108,25,-0.091468514,-0.75480999
108,26,0.61546713,2.0117526
108,27,0.44616156,1.6294905
108,28,-0.58854535,1.4922076
108,29,-0.18480942,1.0291274
109,0,-0.95949994,1.481297
109,1,-0.89339081,4.2073136
109,2,-0.9606926,3.7911976
109,3,-0.82030336,3.6124784
109,4,-0.60213902,3.017808
109,5,-0.22427999,2.8225577
109,6,-0.63437259,2.23826
109,7,0.14105365,1.6670757
109,8,-1.0455297,-0.61207938
109,9,-1.0897325,-0.74215431
109,10,-0.13152984,-1.1523995
109,11,-0.21880659,-0.97981195
109,12,-0.2447576,-1.0610499
109,13,-0.7547877,-1.0893184
109,14,0.63000362,-0.015340938
109,15,-0.86692874,-0.03668954
